timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.68634E+12,13851,HTTP Request,200,OK,BLC 1-61,text,TRUE,,177925,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,94,0,46
1.68634E+12,94,HTTP Request-0,301,Moved Permanently,BLC 1-61,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,94,0,46
1.68634E+12,13756,HTTP Request-1,200,OK,BLC 1-61,text,TRUE,,177576,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1743,0,148
1.68634E+12,14024,HTTP Request,200,OK,BLC 1-47,text,TRUE,,177948,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,111,0,60
1.68634E+12,111,HTTP Request-0,301,Moved Permanently,BLC 1-47,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,111,0,60
1.68634E+12,13912,HTTP Request-1,200,OK,BLC 1-47,text,TRUE,,177599,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2050,0,157
1.68634E+12,13564,HTTP Request,200,OK,BLC 1-96,text,TRUE,,177947,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,102,0,53
1.68634E+12,102,HTTP Request-0,301,Moved Permanently,BLC 1-96,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,102,0,53
1.68634E+12,13461,HTTP Request-1,200,OK,BLC 1-96,text,TRUE,,177598,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1388,0,151
1.68634E+12,14036,HTTP Request,200,OK,BLC 1-51,text,TRUE,,177955,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,96,0,50
1.68634E+12,96,HTTP Request-0,301,Moved Permanently,BLC 1-51,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,96,0,50
1.68634E+12,13939,HTTP Request-1,200,OK,BLC 1-51,text,TRUE,,177606,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2095,0,164
1.68634E+12,14401,HTTP Request,200,OK,BLC 1-15,text,TRUE,,177947,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,98,0,49
1.68634E+12,98,HTTP Request-0,301,Moved Permanently,BLC 1-15,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,98,0,49
1.68634E+12,14303,HTTP Request-1,200,OK,BLC 1-15,text,TRUE,,177598,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2159,0,157
1.68634E+12,14354,HTTP Request,200,OK,BLC 1-21,text,TRUE,,177955,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,95,0,47
1.68634E+12,95,HTTP Request-0,301,Moved Permanently,BLC 1-21,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,95,0,47
1.68634E+12,14259,HTTP Request-1,200,OK,BLC 1-21,text,TRUE,,177606,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2127,0,155
1.68634E+12,13843,HTTP Request,200,OK,BLC 1-74,text,TRUE,,177917,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,90,0,45
1.68634E+12,90,HTTP Request-0,301,Moved Permanently,BLC 1-74,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,90,0,45
1.68634E+12,13752,HTTP Request-1,200,OK,BLC 1-74,text,TRUE,,177568,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2323,0,169
1.68634E+12,14189,HTTP Request,200,OK,BLC 1-57,text,TRUE,,177932,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,96,0,50
1.68634E+12,96,HTTP Request-0,301,Moved Permanently,BLC 1-57,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,96,0,50
